epoch;X_out16_loss;X_out4_acc;X_out4_f1_socre;X_out4_loss;X_out4_pixel_error;X_out4_precision;X_out4_sensitivity;X_out4_specificity;X_out8_acc;X_out8_f1_socre;X_out8_loss;X_out8_pixel_error;X_out8_precision;X_out8_sensitivity;X_out8_specificity;fuse_acc;fuse_f1_socre;fuse_loss;fuse_pixel_error;fuse_precision;fuse_sensitivity;fuse_specificity;loss;lr;new1_e_chanel01_loss;new1_e_chanel0_1_loss;new1_e_chanel10_loss;new1_e_chanel11_loss;new1_e_chanel1_1_loss;new1_e_chanel_10_acc;new1_e_chanel_10_f1_socre;new1_e_chanel_10_loss;new1_e_chanel_10_pixel_error;new1_e_chanel_10_precision;new1_e_chanel_10_sensitivity;new1_e_chanel_10_specificity;new1_e_chanel_11_acc;new1_e_chanel_11_f1_socre;new1_e_chanel_11_loss;new1_e_chanel_11_pixel_error;new1_e_chanel_11_precision;new1_e_chanel_11_sensitivity;new1_e_chanel_11_specificity;new1_e_chanel_1_1_loss;val_X_out16_loss;val_X_out4_acc;val_X_out4_f1_socre;val_X_out4_loss;val_X_out4_pixel_error;val_X_out4_precision;val_X_out4_sensitivity;val_X_out4_specificity;val_X_out8_acc;val_X_out8_f1_socre;val_X_out8_loss;val_X_out8_pixel_error;val_X_out8_precision;val_X_out8_sensitivity;val_X_out8_specificity;val_fuse_acc;val_fuse_f1_socre;val_fuse_loss;val_fuse_pixel_error;val_fuse_precision;val_fuse_sensitivity;val_fuse_specificity;val_loss;val_new1_e_chanel01_loss;val_new1_e_chanel0_1_loss;val_new1_e_chanel10_loss;val_new1_e_chanel11_loss;val_new1_e_chanel1_1_loss;val_new1_e_chanel_10_acc;val_new1_e_chanel_10_f1_socre;val_new1_e_chanel_10_loss;val_new1_e_chanel_10_pixel_error;val_new1_e_chanel_10_precision;val_new1_e_chanel_10_sensitivity;val_new1_e_chanel_10_specificity;val_new1_e_chanel_11_acc;val_new1_e_chanel_11_f1_socre;val_new1_e_chanel_11_loss;val_new1_e_chanel_11_pixel_error;val_new1_e_chanel_11_precision;val_new1_e_chanel_11_sensitivity;val_new1_e_chanel_11_specificity;val_new1_e_chanel_1_1_loss
10;0.004465073089815564;0.978371871501908;0.8913082984088222;0.011754178728735711;0.021628128600780193;0.8491999237188758;0.9445212892574699;0.9821541274305784;0.9861548413997736;0.8748469893929156;0.007084641042845201;0.013845158630744656;0.8264755227391815;0.936022303596091;0.9890789604767813;0.9968084583638194;0.8671536866472961;0.0018653839298707745;0.0031915414342127786;0.8305021773252733;0.9150566406890657;0.9977958864563472;0.053398187138183145;0.01;0.0013392087900765076;0.0015249582589936795;0.0013515838347813599;0.0015256562587379445;0.001513436774303142;0.997361181935377;0.853898207771156;0.0015122461005744703;0.0026388179943396374;0.8108123831261291;0.9086297557584412;0.9981647135891157;0.9976803850058716;0.8426333474452814;0.0013369786502846;0.002319614869589933;0.7969965088833479;0.9009054776428899;0.9983912755728825;0.0013363863287859114;0.004958389387396037;0.9783342443528723;0.8901084918956288;0.01362609807565704;0.021665755931931787;0.8650172367366286;0.9223582727010133;0.9844388123418464;0.9507222799981226;0.24557164794678896;0.009305506981044112;0.05672116919720922;0.1420758802871235;0.9329471355904647;0.9508697150183506;0.9970296357824503;0.8724806963094597;0.0021064754054683473;0.002970363375051485;0.8574171746200551;0.8930615478281766;0.9982789341217834;0.061831371345597984;0.0015187805614551592;0.0017087333671922545;0.001497833988372794;0.0017186317487308184;0.0017127874594555833;0.9973082050273978;0.8515418231650128;0.0017144350845581338;0.00269179492180959;0.8194539265880167;0.8919128258941603;0.9982630018328057;0.997769400656549;0.8461353971007092;0.0014826997067767414;0.002230599492140953;0.8176159750731264;0.8821875680258365;0.9986091999734035;0.0015227209087392052
11;0.004366973909143318;0.9784284321493153;0.8927138631968892;0.011553634380901552;0.021571568144498877;0.8499779921468832;0.9464373720165852;0.9820227393670358;0.9861567587422597;0.8763745886070399;0.006965213309631029;0.013843241223256251;0.8272596750295029;0.937940896383888;0.9889862096749247;0.9968055582634553;0.8686304956857435;0.0018355055265552762;0.0031944416756688986;0.8313376890317427;0.9167743306775609;0.9977800486719439;0.05254046201221657;0.01;0.0013233843580523735;0.0015052363884687327;0.0013376204761232217;0.0015073271198510125;0.0014926590521812536;0.9973490487130791;0.8552028051795955;0.0014913908105567732;0.0026509512156195057;0.8112376522030447;0.9104685564191335;0.9981417618033359;0.9976623545772909;0.8434465379210856;0.0013217040472782438;0.0023376452725922276;0.7968509330115336;0.9024800927073341;0.998365646339652;0.0013202629064881957;0.005442006896450178;0.9813093121260241;0.9017402354159642;0.013689532908108442;0.018690687587645027;0.895145243316726;0.9148003064380968;0.9882895713946859;0.9541767707287939;0.2554931665256701;0.00842083614145258;0.05305746249813851;0.14896360791181443;0.9287430961438216;0.9543894408179111;0.9972922915317973;0.8801492714816755;0.001985130370113672;0.002707708972815195;0.8703823304078618;0.8958732404669777;0.9984746058781941;0.0596651105529532;0.0014273861826111778;0.0016462934969490189;0.0014347368591898025;0.001643904450341702;0.001633273428216376;0.9977333071127615;0.8672871683301822;0.0016371288925298767;0.0022666931688945626;0.8529713383137854;0.8881965736873815;0.998693226171973;0.9979922351615677;0.8564658091205065;0.0014156072997804803;0.002007765360209464;0.8369642317295074;0.8827986593617767;0.9988104132029528;0.0014231003732185627
12;0.004252242802808242;0.9790725553428973;0.8957970142925751;0.011228534891044993;0.020927444669769042;0.853890853041027;0.9481107729961976;0.9825622604029574;0.9864992505434717;0.8793109999661254;0.006777306051075412;0.013500749237203818;0.8306215202110983;0.9399832080155529;0.9892318727874385;0.9968708359914897;0.8711553113271961;0.001788928763804455;0.0031291640807710706;0.8340596551784267;0.918722239758777;0.9978201260913455;0.05118370529131226;0.01;0.0012940310276511678;0.0014690031375801838;0.0013063715645452814;0.0014695106009401917;0.0014579830486293047;0.9973939648520996;0.8576269142465931;0.001456978416965755;0.0026060352322654205;0.8139084611841877;0.9123953280262217;0.9981685689063258;0.9976977819074337;0.8457834565589164;0.0012917094567395488;0.002302218359034231;0.7991368802726345;0.9047049372649615;0.998384889029883;0.0012907466536360957;0.0047782000405416514;0.9797953099826646;0.8969953613691642;0.012743384644256834;0.020204690314417125;0.8738927414997028;0.927213627181418;0.9852969253323769;0.9525927265485128;0.2516922154265349;0.008796156459307309;0.05478164843319218;0.1463987219060868;0.9297672893343076;0.9527770915969473;0.9974856181222884;0.8883559242949459;0.0020477891903507577;0.002514381618962804;0.8971389957627313;0.8868394493242431;0.9988157475255226;0.059271861585060676;0.0014620524320651737;0.001663564563213946;0.0014584359606823942;0.0016566181196577925;0.0016591720936413327;0.9977094271469638;0.8686180666007631;0.001659785349912439;0.002290573594529901;0.8584367061410445;0.8865266423244945;0.9987152303177151;0.9980605516277375;0.8622334404721286;0.001460138824908516;0.0019394486802044074;0.8559003742340484;0.8764217162637111;0.9989528516928355;0.001456461104077312
13;0.004143979760525087;0.9796466901368819;0.8984043028543515;0.010928742811355224;0.02035330983299769;0.8572453536375217;0.9494199403439162;0.9830302610901956;0.9868686086286658;0.8820505815004638;0.0065958723647286605;0.013131391366751467;0.8342905708295985;0.941431207141163;0.9895264855907635;0.9969352909284768;0.8736605683893706;0.0017475211000468351;0.003064709333551767;0.8369428689222305;0.9205350436070632;0.997860389841797;0.0499328522253054;0.01;0.001265599345043194;0.001437837714688753;0.0012767087587568604;0.0014383305284623186;0.001423611854867627;0.9974540647285169;0.8604427501165478;0.0014227329365657242;0.0025459351997120868;0.8174099327238121;0.9141073550588341;0.9982098192782212;0.9977490609445764;0.8488773869053068;0.001261671807288842;0.0022509393859678553;0.8028965566648355;0.906606323273393;0.998419350551868;0.0012625533670861102;0.004441774830305943;0.9778091983716996;0.8936549566726867;0.011923111074644171;0.022190801435165473;0.8512356936117339;0.9460208882725304;0.9810416633314122;0.9480034151363894;0.24288254891995523;0.00992954549763881;0.059856130505397995;0.13988983636019658;0.9491244514620369;0.947965875675118;0.9965406337722403;0.8650908293131271;0.001876401622548109;0.003459366812977286;0.8201902629003499;0.9216028785933562;0.9974648416693744;0.05665047154596452;0.0013553696960459138;0.0015456643503305918;0.0013702986857195931;0.0015508799745063196;0.0015367245550298887;0.9974027187446427;0.8618343495443219;0.0015324876694480015;0.002597280921614444;0.8228303109198971;0.9100435415008029;0.9982146074211663;0.9977265689216677;0.8516514280617563;0.0013523561704986819;0.002273431275848775;0.8108977025486732;0.9024509997804309;0.9984435284072584;0.001348242702826978
14;0.004146415303269753;0.9795329112754863;0.8984874765863975;0.010873188685995483;0.02046708886281042;0.8569594623459753;0.9500086648801241;0.982857125717643;0.9867500739966336;0.8820456971531107;0.006584427638074537;0.013249925952701204;0.8339035856203091;0.941925627289374;0.9893986557300685;0.9969042977370784;0.8732269286356215;0.0017521492368436143;0.0030957023331373195;0.8361611677004771;0.9206696083092195;0.9978364364582774;0.0499462194043426;0.01;0.0012683137178396667;0.0014393233496577524;0.0012819454006405978;0.0014397068050154085;0.0014303067206125246;0.9974296039795139;0.8600743598681552;0.0014292505616785597;0.002570395931933949;0.8167671091575306;0.9142484368731406;0.9981931330917108;0.9977313616311853;0.8483624910281384;0.0012667266760530622;0.0022686383566801797;0.8022477602241367;0.9064943634996973;0.9984084798610267;0.0012651221654170703;0.004078501371752351;0.9805428047649196;0.9037156373425259;0.010500290987299389;0.019457194886788664;0.864727977357927;0.9509160086919701;0.9834835363541796;0.9482353708457426;0.24192829259920642;0.009152410016776842;0.059592583093059356;0.1390523900781743;0.9595435765923047;0.9481049159511191;0.9966280880521555;0.8662473002336716;0.00172746558948715;0.0033719119992145084;0.8176672126670352;0.9269754583718347;0.9974478973716986;0.051598651463145524;0.0012428378913702416;0.0013980086681706287;0.001252832007396604;0.0014036316655132834;0.0014094031664902357;0.9974035859107971;0.8600541812556037;0.0014086561380723958;0.0025964146428962974;0.814717244898361;0.9156585409015906;0.9981291680062403;0.9976052882241421;0.8442927533567277;0.0012373714911051445;0.002394711798583831;0.7903182146816305;0.9119117642849521;0.9982206123774169;0.001240052261060366
15;0.004004639096814503;0.9801841474710595;0.9013754375417904;0.010524869619731396;0.019815852617136007;0.8606798819037517;0.9517221480533756;0.9833553215870916;0.9871518539271474;0.8851170589463128;0.006356755872035977;0.012848146124302752;0.8375142218773539;0.9440955935978135;0.9896734200816754;0.9969913878574688;0.8763128831348039;0.0016894561340633743;0.003008612013947656;0.8393301772881913;0.9232101723217716;0.9978863311403396;0.048236379796557136;0.01;0.0012267343262236737;0.0013910237094898522;0.0012385709677606215;0.001391360483491114;0.001380302427932348;0.997485370564581;0.8629412721706967;0.001379716236813052;0.002514629354569973;0.8194197814964335;0.9170317502748806;0.9982175816815256;0.9977787050237111;0.8514112435422947;0.0012241883214577454;0.0022212948600428615;0.804989837994915;0.9094580055508837;0.9984290157124264;0.0012236574047595514;0.004042784064651761;0.9809726776646785;0.9058592849090451;0.010857389996825752;0.019027322405488663;0.8744650991887994;0.9430590380084971;0.9848189029211555;0.9479548606064802;0.24270265401732888;0.009561717539867946;0.05996704237851126;0.1397057032029404;0.9531963226573715;0.9478721400427688;0.9971446669492565;0.8808781178434039;0.0017120173174718799;0.0028553335597344847;0.8514721785086752;0.9159660543248953;0.9981074451097374;0.05233468493075197;0.0012693622665260267;0.0014203639672173342;0.0012676428599442773;0.001423521983517892;0.0014230353550508464;0.9976038810659628;0.8679246575943108;0.001424092291250179;0.002396118833610652;0.8346661393433972;0.9077030113811702;0.9984060493974738;0.9977599935453446;0.851042955022692;0.0012574895418129514;0.002240006689742367;0.8076828743916392;0.9037001186381273;0.9984421025208436;0.0012671118403081668
16;0.003993812447836721;0.9803180498360182;0.9016046249859606;0.010475382240852338;0.019681950268459206;0.8610398707686533;0.9515624579629923;0.9835105288340844;0.9872323758553911;0.8852579657876197;0.006346199449387711;0.012767624353662828;0.8379569018128271;0.9436502775300586;0.9897754135394573;0.9970057561797162;0.8762743044394522;0.0016892011158752196;0.0029942438917250694;0.8395937950407544;0.9229128678551016;0.9979028240037235;0.048163247344123236;0.01;0.001226219259911351;0.0013915070542294497;0.0012401999606294946;0.0013921092775297948;0.0013789875449246936;0.9975041651536031;0.8629940435653338;0.0013783615274011141;0.002495834832956816;0.819869937430747;0.9165427348849247;0.9982382070177431;0.9977953323478738;0.8516801106523145;0.0012252437346648977;0.002204667708873275;0.8060011941876;0.908893147792947;0.9984492438907402;0.0012232136669340235;0.004286634172397205;0.9798518898382864;0.8986310972379205;0.011426832048728797;0.020148110194093564;0.8631240418537067;0.941905241813816;0.9836499259445837;0.9510117256250538;0.24700651144395108;0.009008261972091725;0.05658128426863196;0.14283387484792315;0.9415792215798722;0.9510619930230855;0.9968812203798137;0.8697264139443799;0.0018180616160697967;0.0031187795309464083;0.8326490265098426;0.9156172501259163;0.9978323096134624;0.054093333896977285;0.001312239233254227;0.0014822108708343518;0.001307935376831178;0.0014808791344861317;0.0014958285959616405;0.9976667401243429;0.8671192399139612;0.0015001468981007563;0.0023332595133054935;0.8417447434259894;0.8995385791760325;0.99853023824796;0.9978665765843104;0.8529116967988144;0.0012991361956014;0.0021334244045637272;0.818626748880402;0.8960256754049186;0.9985919060602866;0.0013126132749959175
17;0.003880311683372591;0.980784467866228;0.9041226290098032;0.010136124698895091;0.01921553217191589;0.8637653074429424;0.9537056491714037;0.9838039542517637;0.9874711376219675;0.8876112341938733;0.006161265108136642;0.012528862404300416;0.8403253659644905;0.945954682461496;0.9899050159114265;0.9970596983651331;0.878856842920214;0.0016365632392632073;0.00294030168336367;0.841894472684028;0.9255791472082229;0.9979263078318383;0.04670431054015199;0.01;0.0011932756894462702;0.0013498983265238086;0.0012062331494660625;0.0013518326750743832;0.0013400845322792856;0.9975385973639059;0.8653744163174841;0.0013390803058514846;0.0024614022178446413;0.8217761204856061;0.9194034424194422;0.9982481623476602;0.9978214412064028;0.8538461110584792;0.0011903926543312493;0.0021785587081087584;0.8073141446731902;0.9118834657931877;0.9984537139276957;0.001190179323272207;0.004750481015015609;0.9781363839334477;0.893904419430618;0.013197811020956797;0.02186361564612118;0.8684454191740745;0.9279805849810115;0.9834269595276462;0.9495298270645037;0.24313649961246492;0.009868869639658292;0.05799288478644331;0.1403336695125683;0.9395950123911998;0.9496021210495892;0.9973383957571019;0.8851550675806452;0.001994328519732668;0.00266160419545923;0.8768837615766161;0.8986377911489518;0.9985334946483863;0.05998166260752277;0.0014049144421355503;0.001628031543264537;0.001438619498032216;0.0016379562366756679;0.0016282160865174987;0.9976876240284717;0.8697566444430846;0.0016396671842494718;0.0023123763748350784;0.8522146339624957;0.8936528109461883;0.9986408625469834;0.997978039647712;0.8591571519527931;0.001435560113489378;0.0020219602036834414;0.8400856424550541;0.8850801750366154;0.9988104909495578;0.001408250583050484
18;0.0038306970252490404;0.9808573925540772;0.9047777080203122;0.010028561416833674;0.019142607273757422;0.8643109647989505;0.9544280489369069;0.9838014663942283;0.9875171805788133;0.888400581777983;0.006081602387707209;0.012482819238264435;0.8412390445476676;0.9464792897651512;0.989915195860439;0.9970814565010041;0.8796476639178535;0.0016193585136310166;0.0029185435381498146;0.8430824815076399;0.9257422241104901;0.9979461799356759;0.04621749355562717;0.01;0.0011852751533530865;0.0013395109958296689;0.0011961789591345062;0.0013400061197804292;0.0013291845448550096;0.9975544189010557;0.8660654319726018;0.0013284544763513045;0.002445581205650731;0.8230505588467664;0.9193581213084832;0.9982644461548406;0.9978297754427865;0.8544501103603364;0.0011825461776703568;0.0021702247134469926;0.8083408330952757;0.9120634071382715;0.9984616345344225;0.0011818911641882917;0.004369965964259358;0.9773710156073335;0.8921012272925977;0.011926643831732994;0.022628984481918173;0.8508461274898769;0.9454091881305142;0.9807797456373933;0.9493509226483725;0.24848877420760895;0.009089791466344576;0.058488444881157474;0.14364666404823462;0.9509334739928689;0.9493168674857239;0.9969996365693098;0.8779222446224078;0.0018283707169002262;0.0030003628758766086;0.8450271954953344;0.918088145741348;0.9979524371076802;0.054896132779928546;0.0013090995068126032;0.0015096787351253649;0.0013094453832572634;0.0015082822507087297;0.0014910117120437915;0.9975651458638614;0.8677166689289072;0.0014915715416295105;0.002434854034346826;0.83349675567098;0.9092415682930763;0.9983656651335335;0.9976907784821557;0.8491883061134099;0.0013003667981560721;0.0023092216685957584;0.801240905516786;0.9083216040186544;0.9983457830759996;0.0013065683757339003
19;0.003876904639541959;0.9807816453522027;0.9037790719452985;0.010085255587814815;0.019218354492180827;0.8635823713473754;0.95358224641302;0.9837788252507226;0.9874877520410239;0.887323629951341;0.006135750884779506;0.012512248007026362;0.8401161005232685;0.945771900726606;0.9899079712604189;0.9970416279140665;0.877661382021906;0.0016446023376524915;0.0029583721325352006;0.8404060530696754;0.92504345590923;0.9979092819955324;0.046731277429447673;0.01;0.0011964955931124588;0.001354175466680201;0.001208540276206358;0.0013547848892908549;0.0013434668940069288;0.9975289470927408;0.8643400328193441;0.0013430278964181156;0.0024710530480428795;0.8205989351241841;0.9187354662624615;0.9982407741417435;0.9978138313867886;0.8527821931700813;0.0011935382795476431;0.0021861684313233655;0.8062039318126575;0.9111841466870997;0.9984475110000252;0.001193313603974287;0.004175464654720406;0.9782342890898387;0.8959085724881438;0.011394187620086494;0.021765710354930228;0.8552761353104492;0.9486251788549735;0.9812306412256481;0.9484549468983718;0.24294273457566246;0.009437306152142666;0.059338342505278155;0.1399137610009785;0.9528263231281374;0.9483870870102951;0.9967301329954075;0.8685068339923692;0.0017760921334805861;0.003269867441915883;0.8248863156050281;0.9223554828290731;0.9976097745322139;0.05375997849582323;0.001294457936399817;0.0014582290242379798;0.0012953923667642971;0.00145225765104765;0.0014653405700430155;0.9976229202877628;0.868780553927187;0.0014622803737988936;0.002377079421153883;0.8375333668999985;0.906898176653789;0.9984327757944826;0.9978389331877557;0.8544701196456868;0.0012825040187799757;0.002161066997098819;0.8153631962469367;0.9024058102258568;0.9985292725224313;0.001281636781350045
20;0.0033326353873053293;0.9831503756418095;0.9156983610656526;0.00869797986149554;0.016849624369845422;0.8776912891014212;0.9609331299051987;0.9856073072886352;0.9887514618272865;0.8992783576159552;0.005301351571272053;0.011248538207986125;0.8534292694414077;0.9543958513875118;0.990754523737;0.9973622933749795;0.8914652566848306;0.0014016455550267064;0.0026377067233446247;0.8550750332651448;0.9356742223178071;0.9981114829370878;0.04025505448891379;0.005;0.0010499338622220198;0.0011804732624922406;0.0010600690096318444;0.0011803066657733359;0.0011705067251730058;0.9977464886969157;0.8773274246727042;0.0011703303662566628;0.00225351135794639;0.8342063581342071;0.9294740792317941;0.9983679314088679;0.9979817963922512;0.86533062097463;0.0010476792946784142;0.0020182036565968334;0.8185449555361447;0.9225506080789428;0.9985379559411058;0.0010473329480591633;0.004377152309070333;0.9817369080632111;0.9065996102459444;0.01234192474805012;0.01826309198602688;0.8888297001846501;0.9312953840676552;0.98685226645626;0.9522270032291204;0.25078469162267414;0.009004323126091698;0.055253671487294584;0.14546726070995866;0.9395204749426556;0.9523110395572224;0.9974516253653771;0.8893274208887028;0.0018092691406756606;0.0025483745336975414;0.8769495753316932;0.90859432124375;0.998495014769132;0.054998951031231;0.0012965100686357944;0.0014938665791593795;0.0013101665832794826;0.0014945967424045855;0.001489698104113356;0.9978788144601499;0.8778481492090746;0.0014972148101250503;0.002121185357686532;0.8625571449271968;0.9007067774488626;0.9987384490953769;0.998165197776315;0.8694551756798895;0.0013045098345512952;0.0018348026247090548;0.8539807460998576;0.8924710872883354;0.9989192650617797;0.0012962968439246974
21;0.003256189517156814;0.9834993191597043;0.9170791767802376;0.008513121422493278;0.01650068091468097;0.8793489489871613;0.9619041715942273;0.985878521370921;0.9889825034109676;0.9011466668802293;0.005184046833859821;0.011017496528839215;0.8555237089079123;0.955902561017617;0.9909024316654352;0.9974022108058247;0.8930227844797387;0.001367866296526986;0.0025977891401274718;0.8562311789754253;0.9376278319481793;0.9981253920200492;0.03933137728330523;0.005;0.0010263180572667387;0.0011543171788029258;0.001034135722825111;0.0011540676388252578;0.0011418476979095336;0.9977753273837223;0.8787786874857442;0.0011416901638252657;0.002224672577768935;0.8351345542811744;0.9315010237252753;0.9983759325385333;0.9980020876078811;0.8667404268019095;0.0010233752995611545;0.0019979123439915103;0.8192483219201825;0.9246757488212785;0.9985400372733105;0.0010236047737930134;0.004108320244192273;0.9804656195184572;0.9043126300058729;0.011572555264603102;0.019534380666662233;0.8774450716669442;0.9398690455923966;0.9847522621597748;0.9517180390696708;0.25105696920651555;0.008556410750053579;0.055868994745380075;0.1455377981779191;0.9439674314905385;0.9517694480106479;0.9975723138272437;0.8949628773934203;0.0017235782820743688;0.0024276863463614847;0.8839224634111905;0.9106693497283863;0.9986157046315448;0.05201995033755532;0.0012312198703099465;0.0013909615994768993;0.001236856030634238;0.0013920855503018602;0.0014217836819968442;0.9976154095813876;0.8693148328632605;0.0014196692030825028;0.002384590414539027;0.8329145575807394;0.9140168149533168;0.9983785565433606;0.9978922920800297;0.8581867037086539;0.0012268452233141038;0.0021077082624720253;0.8171224346903504;0.9087249858946097;0.9985431391359026;0.001227460138066877
22;0.003295680985234123;0.9833284096971012;0.9169631144863006;0.008565528552748494;0.016671589918210546;0.8794441865023297;0.9616306668555821;0.9857400848128136;0.9888841649696768;0.9008609591306874;0.005233418527763894;0.011115835023632939;0.8556691676886995;0.9551635138958875;0.9908639331589882;0.9973774882106226;0.8925471334941593;0.00139100139545825;0.002622511598121484;0.8566504777623848;0.9363911150709174;0.9981226679853098;0.03984581690082505;0.005;0.0010420788880549689;0.0011716742001006758;0.0010506277576134739;0.0011711391069139944;0.0011629186319621768;0.9977525979720419;0.8781613074489747;0.0011628570506650388;0.0022474019840174617;0.8351778018413747;0.9303128215219595;0.9983696365775029;0.9979855832950174;0.8662843114731125;0.0010405149242763447;0.002014416592654265;0.8194875502829331;0.923596873029412;0.9985371402507636;0.0010393643366810815;0.003786880813893363;0.9825706964307795;0.9122527049864576;0.01031431918167013;0.01742930327538309;0.8844971869812637;0.9458835694144984;0.9863309919834137;0.9502059142771966;0.2486997350113965;0.008998831016612061;0.05760032450627597;0.14368785891702265;0.954524437798177;0.9501505934475549;0.9974357838513421;0.8918265269916565;0.0015916320187279482;0.002564216541970103;0.8662201492512812;0.9225003087618312;0.998323963997794;0.048980735022640824;0.001174995725412005;0.001320384209285279;0.001167494750603768;0.0013216336542059824;0.001321893589401505;0.9976771968961413;0.8727267353749666;0.0013240781588977823;0.0023228028249449592;0.8341684097312188;0.9191245439518345;0.9983785142012632;0.9980114839441789;0.8651491238282678;0.0011598992267138042;0.0019885169406977875;0.8267984155423003;0.9113360393649893;0.9986361424779632;0.0011740044479819879
23;0.003204587065634523;0.9837249533807542;0.9178293704403597;0.008335574659461387;0.016275046581105557;0.8803706806010257;0.9622283731746497;0.986037729982979;0.9890775134319972;0.9015837075603695;0.005093935948146099;0.010922486604122183;0.8560979574444401;0.9561034335280296;0.9909638506508303;0.9974309562383927;0.8936528878387302;0.001348883647888128;0.0025690437975803386;0.8574729896237715;0.9374469101961267;0.9981490628237453;0.038713144953387395;0.005;0.001014088525780285;0.0011374588606829104;0.0010215029030027798;0.0011374319148970038;0.0011285345022236974;0.9977894291380371;0.8790361288568097;0.001128356791924256;0.002210570925469891;0.8355981259985905;0.9314476270277281;0.998384239697368;0.9980199686319756;0.8672645696946406;0.0010115090845044911;0.0019800313410700382;0.820207911998488;0.9245930165505034;0.9985537329549148;0.001011328201301975;0.004015679415257341;0.9826547132815168;0.9116085159485458;0.010879286258469355;0.017345286875166753;0.8876555828774562;0.9416402613367539;0.9867402635311169;0.9504737026053048;0.2488291725923455;0.008842953557372501;0.0572703210209481;0.14383224892567414;0.952169858912627;0.950417302247605;0.9972921721922244;0.8866887081190536;0.0016684079448439492;0.0027078281526301596;0.859187017812755;0.9213293220013217;0.9981763767740114;0.050792568883237736;0.0012112825342014755;0.0013802104792278844;0.0012164763031593839;0.0013839438366086724;0.0013865509052636393;0.9978957590835342;0.8810681995961184;0.0013819953874291988;0.0021042413767029216;0.8582221882916539;0.9101694147769219;0.9986658485535064;0.99814714613508;0.8711132283419207;0.0012044287923116492;0.0018528548002800787;0.8449787508105971;0.9042043719461056;0.9988161127749688;0.0012056819445489487
24;0.003245298388396675;0.9835568160609829;0.9179163525873035;0.008387438191755373;0.016443183893168057;0.8800944171270633;0.9628183298923216;0.9858427984798079;0.988945800720302;0.9013532063399925;0.0051488662402780615;0.011054199441701565;0.8556889146665967;0.9561544708949697;0.9908580064020399;0.9973970763912599;0.8930489487661335;0.0013742707933966482;0.002602923790149769;0.8572254167474437;0.9366216666289939;0.9981348269924736;0.03927011071305966;0.005;0.0010321247201299211;0.0011567072642118931;0.0010397858459892783;0.0011566096762423825;0.0011509318222834306;0.9977617292580588;0.8783209396193655;0.0011508048771206355;0.0022382705513367762;0.8352465973931061;0.9304981478213554;0.9983741009766215;0.9979988337287302;0.8667283276148378;0.0010292403796502325;0.0020011660705547937;0.8200835816358044;0.9237503728944573;0.9985463138694397;0.0010295954053899817;0.003956973647134257;0.981206284031842;0.9084951216405858;0.010677018760187586;0.018793715831513205;0.8750172448288548;0.949017418408003;0.9844117744372842;0.9492416610483263;0.24784130366936408;0.009129094081877379;0.05867381033848951;0.14315819975823327;0.9546539470146262;0.9491587361351388;0.9974806766366698;0.8950211144373065;0.0016642964224099503;0.002519323128611977;0.875531867374488;0.9193326694229261;0.9984191777276211;0.05069065927413338;0.001207738525809858;0.0013647022312338255;0.0012106019755322305;0.001366877730293967;0.0013663528460544458;0.9975473872299403;0.870003013500099;0.0013677435678880493;0.0024526127038499977;0.8297108276131374;0.9197150268189894;0.9982506318821933;0.9978597031916425;0.8604120457595815;0.0011954023541157206;0.0021402976998302382;0.817003599802653;0.9140016094420126;0.9984769535194981;0.0012051892885041715
25;0.0032438232835529266;0.9835591826018293;0.9181500393085973;0.008383320288851574;0.0164408171829286;0.8804741014788865;0.9628577160539071;0.9858569393658521;0.988944939753459;0.9017131183617576;0.005138956592572958;0.011055060058344711;0.8560495535737218;0.9564975025199626;0.9908424606952421;0.9973931004236176;0.8932972899579559;0.001368489318649338;0.0026068998070597586;0.8570260950603779;0.9372981010828307;0.998126520192114;0.039169931804972496;0.005;0.001027825983962274;0.0011539496491509466;0.0010376182397082224;0.0011536170708799436;0.0011466901829827595;0.9977635958201829;0.878845358420299;0.0011466402220738066;0.0022364040629292477;0.8356070347131657;0.9311159197973181;0.9983734946792322;0.9979942394891795;0.8671181808681203;0.001027440716679835;0.0020057607552666314;0.8200607831452338;0.9245391226478904;0.9985394727292266;0.0010251563636728242;0.004109155828758401;0.980178506061679;0.9040335509457875;0.011306483465895092;0.01982149363309654;0.873254709939162;0.944043360577255;0.983820267388078;0.9525991006627109;0.2546524142856644;0.008339690305725189;0.054946066717530696;0.14801334419028192;0.9429185791908066;0.9526675037998971;0.9977596366666054;0.900873847721053;0.0017087128466280904;0.002240362449861766;0.9008823884315178;0.9050718691831078;0.9988588036735201;0.05137447620464662;0.0012310010704162072;0.0014029164182506801;0.0012375139723222236;0.0014049060925910076;0.0013988450918052584;0.9978943405581302;0.8807236882832532;0.0013990352061923684;0.002105659081759564;0.8595793231426041;0.9071041259283577;0.9987072094867789;0.9981810982110071;0.8728185744884887;0.0012273407582761436;0.0018189019122806821;0.8522114589403236;0.8988821500474637;0.9989002251885628;0.0012304594781437385
